code,trade_date,close,pred,hist_vol_60,bias_60,regime,cmf_20,boll_pctb_20,boll_width_20,obv,atr_pct_14,kdj_j,hist_vol_ratio,macd_hist_slope,obv_ma_ratio,main_flow_ratio,mfi_14,kdj_d,turn_rank_60,turn_ma_ratio,turn_zscore_20,turn_chg_5,breakout,pullback
002134,2026-07-22,20.43,0.2607287760213012,0.6652687818717328,-0.2690082891310511,-1,-0.17286227303189505,-0.30546881774121226,0.33540919830905086,477168013.0,0.11079644779542983,-5.488818235527781,1.1662098709305209,-0.2964553020213512,-0.08918219467992705,-0.6934414323685031,29.838181875723834,17.433894597240293,0.0,0.0,0.0,-1.0,0,0
603203,2026-07-22,41.37,0.26057382358992953,0.9948845892508827,-0.21061644871769303,-1,-0.1163250950537491,-0.10965294930706744,0.5747390919859254,414086906.0,0.1640077350697605,-4.294866132193107,1.2556435223404172,-0.727788495567665,-0.07762422763446508,-0.582214131365605,44.15143989239821,13.86057350057847,0.0,0.0,0.0,-1.0,0,0
603898,2026-07-22,10.5,0.2600376428282886,0.7752371523452676,-0.21038778739049047,-1,0.03176290108907075,-0.16204291297054266,0.3793561031510413,152427000.0,0.1344897959055588,16.265256323686117,1.605220965640152,-0.23766523183172034,-0.08409820970213433,-0.24902971800554546,33.86063365314962,43.087345014622855,0.0,0.0,0.0,-1.0,0,0
603125,2026-07-22,20.45,0.2596479097025937,0.6899048479176529,-0.19767738394971546,-1,-0.10256239860680166,-0.13935346730637854,0.43852582946897,295480320.0,0.10757946209742887,-1.4203855713679232,1.1956784810157925,-0.20653800784763288,-0.08760303238083078,-0.4135221249691688,29.173990683827427,12.683491131793906,0.0,0.0,0.0,-1.0,0,0
605168,2026-07-22,35.45,0.2595241713300365,0.8041205766689792,-0.2885883144000443,-1,-0.21258580120207704,-0.029874655291529103,0.5219628846352556,427871249.0,0.10360668949939454,2.0242734856118894,1.0969719512466556,-0.266005685404068,-0.0633958121275151,-0.5803052522967326,22.2595630346635,8.813363849685889,0.0,0.0,0.0,-1.0,0,0
603936,2026-07-22,13.71,0.25943089757302645,0.8893425452890473,-0.3581460674457796,-1,-0.2184906348608187,0.001900984331036346,0.7959474562097513,1508871584.0,0.14379493590698586,0.4008982499903908,0.9831233425132666,-0.12237925564107766,-0.12551110100811647,-0.48249888709150035,40.12347735629577,7.974770550279656,0.0,0.0,0.0,-1.0,0,0
000962,2026-07-22,50.1,0.2591047708233074,0.956727203546165,-0.16631490666943105,-1,-0.11175135799159938,0.04759403685344928,0.6713886028991951,1482550124.0,0.1520530367805407,-3.6131704306980694,1.2470463488005836,-0.49455908209228383,-0.07952593065796876,-0.4384401197475103,24.311772518759525,13.681126448427879,0.0,0.0,0.0,-1.0,0,0
600596,2026-07-22,9.87,0.2590706761421229,0.7988580142996405,-0.26363432896991124,-1,-0.1319433690231814,0.017410175227303683,0.6339370660701111,1115723366.0,0.12360688955181288,3.7245959181613877,1.2675681514558799,-0.06230779090795846,-0.04845293821745811,-0.7405335879705001,1.012020874395148,9.69891388555506,0.0,0.0,0.0,-1.0,0,0
002885,2026-07-22,25.57,0.25864359941391935,0.8587724698312282,-0.35163643972205216,-1,-0.20974130757191817,-0.0528872101804665,0.5947776718008867,1408851134.0,0.14833230906174466,-1.6900097586993716,1.010187985905957,-0.2191552890988342,-0.05242824046270278,-0.5828475965561414,34.84354015666129,9.931816897263566,0.0,0.0,0.0,-1.0,0,0
603306,2026-07-22,70.17,0.2583564650168024,0.7150134067448719,-0.3183127471469912,-1,-0.257969629036508,-0.06551312957456515,0.5035564905757969,651513506.0,0.11837578126421822,0.2340499524671955,1.0609818371494435,-0.6110454378093899,-0.0845323341495069,-0.45389146271043035,23.19313274907377,10.658737439539705,0.0,0.0,0.0,-1.0,0,0
