code,period_end,avail_from,roe,net_profit_yoy,revenue_yoy,eps,eps_annualized,bvps,industry
300076,20251231,2026-01-01,-9.13,-43.29,-41.3834575379,-0.19,-0.19,2.000779212594,光学光电子
300010,20251231,2026-01-01,4.16,-48.74,32.9591179825,0.034,0.034,0.858811461195,教育
002989,20251231,2026-01-01,-11.34,61.28,-2.5605032839,-0.83,-0.83,6.955933582072,装修装饰Ⅱ
002883,20251231,2026-01-01,-4.87,-423.36,-54.2013586027,-0.18,-0.18,2.992728605615,工程咨询服务Ⅱ
002828,20251231,2026-01-01,3.25,411.49,2.801092933,0.11,0.11,3.410485759022,油服工程
002682,20251231,2026-01-01,-65.78,-65.97,-20.3156705857,-1.03,-1.03,1.025126002396,物流
002667,20251231,2026-01-01,,-34.62,-39.883355798,-1.69,-1.69,-0.122994112433,专用设备
002663,20251231,2026-01-01,-21.2,1.2,-6.7660449247,-0.2697,-0.2697,1.124917427231,基础建设
002609,20251231,2026-01-01,2.67,102.55,10.4404462183,0.0995,0.0995,3.726869970055,IT服务Ⅱ
002605,20251231,2026-01-01,12.73,-13.34,-17.8044887554,1.122,1.122,8.984846164113,游戏Ⅱ
002602,20251231,2026-01-01,20.27,362.02,67.5456612092,0.78,0.78,4.160477045447,游戏Ⅱ
002514,20251231,2026-01-01,,70.96,-33.5387513609,-0.2978,-0.2978,-0.053816267749,通用设备
002486,20251231,2026-01-01,4.38,142.47,6.9813496071,0.0561,0.0561,1.30531152883,服装家纺
002368,20251231,2026-01-01,-16.89,-466.24,-0.5991154032,-1.2242,-1.2242,6.575688635423,IT服务Ⅱ
002310,20251231,2026-01-01,-4.58,97.89,-60.9419657879,-0.01,-0.01,0.40150655597,电力
002277,20251231,2026-01-01,-5.13,-1294.39,-22.7139520626,-0.24,-0.24,4.536100462396,一般零售
002269,20251231,2026-01-01,-95.76,-27.66,-33.8576987824,-0.1,-0.1,0.083677972931,服装家纺
002198,20251231,2026-01-01,4.13,47.87,2.0161700105,0.0601,0.0601,1.414612214481,中药Ⅱ
002109,20251231,2026-01-01,-12.36,-18.84,-12.6016520297,-0.4055,-0.4055,3.075667770397,化学原料
002082,20251231,2026-01-01,-6.47,-401.65,-22.5889556976,-0.27,-0.27,4.113085658301,化学制药
002031,20251231,2026-01-01,-11.05,-11.34,-19.78028167,-0.1056,-0.1056,0.900555952177,专用设备
001237,20251231,2026-01-01,32.33,-13.2802128691,-10.1889845865,3.52,3.52,12.681062645014,通用设备
000981,20251231,2026-01-01,56.84,158.87,-34.2386035996,0.11,0.11,0.286464881258,汽车零部件
000892,20251231,2026-01-01,-33.48,-4.63,36.8434316438,-0.2599,-0.2599,0.647318732735,影视院线
000858,20251231,2026-01-01,6.89,-71.89,-54.5518040642,2.3068,2.3068,30.897574170422,白酒Ⅱ
000793,20251231,2026-01-01,-113.36,77.94,6.0217845661,-0.0782,-0.0782,0.029327741828,出版
000677,20251231,2026-01-01,0.68,-92.09,8.577876388,0.004,0.004,0.588604378442,化学纤维
000078,20251231,2026-01-01,-37.14,52.82,-12.0379466692,-0.214,-0.214,0.466383900076,医药商业
920982,20251231,2026-01-01,37.92,-10.95,10.5723731562,5.67,5.67,16.471109862622,医疗美容
920895,20251231,2026-01-01,-2.11,-364.35,-20.0676271878,-0.0731,-0.0731,3.429247401104,专用设备
920765,20251231,2026-01-01,-2.36,-139.13,-3.5300861514,-0.09,-0.09,3.510636308226,家居用品
920725,20251231,2026-01-01,-3.06,-575.94,-21.6118022418,-0.21,-0.21,6.5662757639,通用设备
920720,20251231,2026-01-01,12.64,11.06,24.7178045731,0.2403,0.2403,1.99173039129,通用设备
920719,20251231,2026-01-01,-136.29,-92.88,-45.1570480124,-5.39,-5.39,1.669623478464,非金属材料Ⅱ
920575,20251231,2026-01-01,,-62.49,63.6575318666,-2.06,-2.06,-0.094708331494,生物制品
920510,20251231,2026-01-01,-3.94,-173.84,-9.7914204595,-0.0858,-0.0858,2.114265228934,通用设备
920496,20251231,2026-01-01,1.91,-74.11,-6.7919721527,0.0664,0.0664,3.396959119795,电网设备
920469,20251231,2026-01-01,-28.18,-1653.32,-14.3789740199,-0.71,-0.71,2.149276348743,塑料
920433,20251231,2026-01-01,-18.54,-889.52335739,-35.6934242026,-0.33,-0.33,1.484293762854,中药Ⅱ
920392,20251231,2026-01-01,6.11,-39.25,13.7442355258,0.27,0.27,4.474630577784,包装印刷
920305,20251231,2026-01-01,-26.25,15.79,-38.5412536943,-1.11,-1.11,3.665177238343,IT服务Ⅱ
920263,20251231,2026-01-01,-0.73,-107.55,-6.4865823701,-0.03,-0.03,3.923838046764,环境治理
920168,20251231,2026-01-01,15.89,-3.66,21.9381854567,1.42,1.42,9.645314252394,汽车零部件
920096,20251231,2026-01-01,17.67,24.1502060096,5.0782732363,1.4,1.4,8.605443590784,自动化设备
920088,20251231,2026-01-01,8.41,5.22,17.6066715831,0.6423,0.6423,7.885278532442,油服工程
920080,20251231,2026-01-01,16.95,33.59,9.9380898398,1.14,1.14,6.76436781241,专用设备
920057,20251231,2026-01-01,1.28,302.41,56.8916807148,0.05,0.05,3.953275392977,专业工程
920039,20251231,2026-01-01,5.8,-41.29,-11.5605127787,0.2,0.2,3.484031018073,专业服务
920027,20251231,2026-01-01,11.95,-17.14,8.544273349,0.64,0.64,5.777036826655,轨交设备Ⅱ
920014,20251231,2026-01-01,1.08,-85.6,-21.7398904838,0.07,0.07,6.464640629284,燃气Ⅱ
900916,20251231,2026-01-01,5.1,176.7208104663,-1.5673864771,0.2071,0.2071,4.139708511675,摩托车及其他
900904,20251231,2026-01-01,1.61,-46.43,-4.7070351389,0.07,0.07,4.344610228087,化学制药
875149,20251231,2026-01-01,40.29,1199.6,204.5793887767,1.38,1.38,4.154430282582,
875090,20251231,2026-01-01,26.85,38.69,24.1780261163,1.02,1.02,4.49047793432,
875089,20251231,2026-01-01,8.15,12.69,9.6830278913,0.93,0.93,11.58575323775,
875059,20251231,2026-01-01,21.7,-7.15,1.4236580261,1.71,1.71,8.771356857333,
874986,20251231,2026-01-01,10.65,40.83,51.2756796174,0.75,0.75,7.402147532405,
874963,20251231,2026-01-01,16.34,10.94,17.8257643132,2.12,2.12,14.087808808968,
874918,20251231,2026-01-01,6.79,-38.62,4.1791143685,0.71,0.71,10.798173761393,
874807,20251231,2026-01-01,6.94,9.48,9.2934696882,0.312,0.312,4.991661303681,
874797,20251231,2026-01-01,10.7,4.05,26.7335943884,0.61,0.61,6.037883274363,
874759,20251231,2026-01-01,9.17,-58.92,-9.957979375,0.23,0.23,2.61381546024,
874721,20251231,2026-01-01,9.61,-38.89,14.433242115,0.2951,0.2951,3.09935947377,
874706,20251231,2026-01-01,8.19,-21.9,23.9164023767,1.54,1.54,19.560231021203,
874691,20251231,2026-01-01,15.49,-15.69,-18.7766801969,1.04,1.04,7.230016274,
874677,20251231,2026-01-01,12.57,3.37,10.5539257262,0.84,0.84,7.206911846017,
874636,20251231,2026-01-01,7.61,-0.69,23.9885150589,0.77,0.77,10.560922207594,
874499,20251231,2026-01-01,7.24,-17.59,-5.6234041061,0.65,0.65,9.355646079245,
874487,20251231,2026-01-01,17.24,9.05,7.6047626025,1.41,1.41,8.695343030355,
874476,20251231,2026-01-01,7.53,-45.49,-11.8810415706,1.1,1.1,15.219751052525,
874432,20251231,2026-01-01,7.85,480.31,-4.438904358,0.24,0.24,2.446986945848,
874431,20251231,2026-01-01,22.94,14.8226078069,12.469558162,1.61,1.61,7.712840261013,
874430,20251231,2026-01-01,-5.07,-130.01,-36.9692467427,-0.14,-0.14,2.619366029517,
874420,20251231,2026-01-01,8.58,14.28,20.7270406064,0.64,0.64,7.396538739374,
874410,20251231,2026-01-01,13.33,308.98,-1.8051738565,0.64,0.64,4.988717394333,
874356,20251231,2026-01-01,6.9,-32.7,-30.5947210876,0.18,0.18,2.7249103646,
874269,20251231,2026-01-01,-12.3,37.8,1.6697161416,-0.4,-0.4,3.082151746224,
874262,20251231,2026-01-01,2.36,-72.99,-4.890633943,0.03,0.03,1.3806546406,
874200,20251231,2026-01-01,27.63,16.99,3.8670160236,1.2,1.2,4.95900207744,
874135,20251231,2026-01-01,9.73,-2.42,-1.4041672777,0.71,0.71,7.458181618737,
874088,20251231,2026-01-01,-50.25,-67.86,-8.2784851139,-2.19,-2.19,3.098800489988,
874070,20251231,2026-01-01,-66.61,35.76,887.0285847417,-2.15,-2.15,2.273636049625,
874053,20251231,2026-01-01,5.1,-52.86,-9.882096101,0.23,0.23,4.628784910187,
874051,20251231,2026-01-01,29.56,539.77,65.7783776478,2.37,2.37,9.19364541171,
874031,20251231,2026-01-01,11.94,9.92,12.1676762128,0.77,0.77,6.736970047583,
873983,20251231,2026-01-01,1.16,-85.27,-25.4770467814,0.08,0.08,7.149047096937,
873907,20251231,2026-01-01,28.07,256.99,31.0545001377,0.5,0.5,2.029448727612,
873901,20251231,2026-01-01,-3.21,14.9023724896,-29.4583972182,-0.15,-0.15,4.936027724375,
873854,20251231,2026-01-01,3.17,-46.01,-12.4915602979,0.18,0.18,5.528052659778,
873837,20251231,2026-01-01,-7.93,4.84,-19.3897775457,-0.35,-0.35,4.208946021082,
873828,20251231,2026-01-01,2.07,137.59,3.9698124009,0.07,0.07,3.495152820791,
873798,20251231,2026-01-01,-12.33,-37.12,-43.3056903394,-0.4779,-0.4779,3.493042158924,
873708,20251231,2026-01-01,-12.44,-222.94,-9.6947227135,-0.13,-0.13,1.0051641048,
873683,20251231,2026-01-01,-31.38,19.0582791552,-1.5328545931,-0.39,-0.39,1.04789435632,
873681,20251231,2026-01-01,6.59,178.73,10.7056985002,0.23,0.23,3.636411754333,
873641,20251231,2026-01-01,-5.11,-74.24,7.3312321599,-0.05,-0.05,0.980401368122,
873605,20251231,2026-01-01,-137.65,-12.04,-38.3854518422,-0.47,-0.47,0.106607155955,
873581,20251231,2026-01-01,16.36,-54.43,-3.6510707887,0.35,0.35,2.338159953,
873556,20251231,2026-01-01,16.73,358.78,53.2040554454,0.23,0.23,1.497559730898,
873552,20251231,2026-01-01,3.02,-159.32,3.7317640444,0.04,0.04,1.3346839095,
873526,20251231,2026-01-01,-1.45,-104.77,414.2465183625,-0.02,-0.02,0.970978915,
873480,20251231,2026-01-01,-241.08,-190.5002685523,,-1.14,-1.14,0.094349562,
873441,20251231,2026-01-01,17.52,34.44,12.1129252675,0.85,0.85,4.73282781,
873438,20251231,2026-01-01,-19.21,-2537.33,-63.2198092315,-0.26,-0.26,1.225637161798,
873432,20251231,2026-01-01,-20.88,-66.99,-57.2700135102,-0.3,-0.3,1.290465034286,
873404,20251231,2026-01-01,16.82,34.44,20.1962498143,1.41,1.41,9.078536852333,
873369,20251231,2026-01-01,-17.06,226.08,7.8929134431,-0.56,-0.56,2.993650027928,
873360,20251231,2026-01-01,4.14,227.71,3.3122807185,0.1,0.1,2.4614017154,
873358,20251231,2026-01-01,-80.16,-192.97,-25.9788352813,-0.33,-0.33,0.24779357622,
873354,20251231,2026-01-01,21.2,1.27,1.413112976,1.3,1.3,5.058204046,
873344,20251231,2026-01-01,47.44,57.09,37.0252413879,2.26,2.26,5.413280338504,
873289,20251231,2026-01-01,-7.22,-70.18,-15.6630673471,-0.1,-0.1,1.339975694444,
873266,20251231,2026-01-01,-111.84,15.0,-9.8666692061,-0.96,-0.96,0.495505593333,
873245,20251231,2026-01-01,0.36,617.31,-2.9866875115,0.0045,0.0045,1.310726857709,
873214,20251231,2026-01-01,-6.73,-181.76,-24.5488166149,-0.43,-0.43,6.037583090667,
873199,20251231,2026-01-01,-83.19,-990.2,-56.8957331805,-0.33,-0.33,0.233253950892,
873192,20251231,2026-01-01,19.11,-35.33,68.4068665997,0.31,0.31,1.464693753333,
873185,20251231,2026-01-01,-23.26,-150.34,-56.4887954863,-0.39,-0.39,1.46897936,
873182,20251231,2026-01-01,8.74,-21.38,12.2328041962,0.21,0.21,2.472042556496,
873119,20251231,2026-01-01,-2.54,-150.86,-14.2334995078,-0.13,-0.13,5.049950784069,
873085,20251231,2026-01-01,-99.63,-838.6739629232,9.0253315804,-0.98,-0.98,0.494692979125,
873064,20251231,2026-01-01,-11.74,-164.39,-45.5088045819,-1.1,-1.1,8.974535410667,
873018,20251231,2026-01-01,23.63,39.77,51.7375202885,0.9,0.9,4.358536729573,
872999,20251231,2026-01-01,-14.97,59.75,9.4773182743,-0.3,-0.3,1.881133339937,
872984,20251231,2026-01-01,23.28,252.42,9.6963295775,1.86,1.86,8.902156109429,
872980,20251231,2026-01-01,,-1114.87,-36.5838074176,-0.7896,-0.7896,-0.462482074925,
872941,20251231,2026-01-01,-21.41,65.1,1492.384216857,-0.1826,-0.1826,0.761414596667,
872937,20251231,2026-01-01,19.66,148.02,15.458681995,0.48,0.48,2.50829247482,
872936,20251231,2026-01-01,6.31,-44.28,-17.3199215554,0.18,0.18,2.837674874336,
872834,20251231,2026-01-01,19.04,-29.24,-7.2351172974,0.33,0.33,1.886952299603,
872819,20251231,2026-01-01,5.25,103.39,80.4713168063,0.01,0.01,0.144070458993,
872817,20251231,2026-01-01,-9.28,-767.04,-12.3728703879,-0.24,-0.24,2.485707571669,
872762,20251231,2026-01-01,0.33,-98.46,-22.0258854181,0.01,0.01,2.070565846069,
872646,20251231,2026-01-01,4.24,676.77,-20.2136381088,0.02,0.02,0.4832905202,
872621,20251231,2026-01-01,9.17,177.75,-6.0654764848,0.13,0.13,1.474395557957,
872583,20251231,2026-01-01,2.15,132.09,-10.4399142552,0.04,0.04,1.659830814091,
872581,20251231,2026-01-01,-9.16,22.66,-47.2257137126,-0.1,-0.1,1.084035144111,
872575,20251231,2026-01-01,-7.12,-99.05,-40.148367126,-0.1,-0.1,1.153176038725,
872556,20251231,2026-01-01,,-130.17,-4.3165629922,-1.16,-1.16,-0.517142833077,
872515,20251231,2026-01-01,-51.86,-85.89,31.9293570075,-1.47,-1.47,2.101600498548,
872416,20251231,2026-01-01,-20.78,-306.05,-0.0167786923,-0.68,-0.68,2.996462163523,
872404,20251231,2026-01-01,-1.54,-179.24,-37.1407271601,-0.03,-0.03,1.766697565839,
872389,20251231,2026-01-01,18.03,-57.37,21.1042509899,0.72,0.72,3.965566331817,
872379,20251231,2026-01-01,,56.8167745798,-99.9891474709,-0.18,-0.18,-0.081029259844,
872369,20251231,2026-01-01,-3.58,54.03,-2.2670893563,-0.11,-0.11,0.717414556269,
872362,20251231,2026-01-01,-18.26,-49.93,-0.5207360943,-0.45,-0.45,2.311117321444,
872347,20251231,2026-01-01,-272.97,1.0,-25.6226801372,-0.16,-0.16,0.0358553575,
872328,20251231,2026-01-01,12.76,43.69,9.2288906706,0.3,0.3,2.492624765174,
872264,20251231,2026-01-01,,-23.72,-65.274233341,-0.28,-0.28,-0.220172534244,
872205,20251231,2026-01-01,29.42,130.85,74.1851349411,0.47,0.47,1.849152437667,
872099,20251231,2026-01-01,-17.27,103.85,118.0111140734,0.03,0.03,0.02606259453,
872063,20251231,2026-01-01,-35.81,62.08,2.9838189118,-0.32,-0.32,0.741834121849,
871987,20251231,2026-01-01,154.16,135.39,186.3377263046,0.07,0.07,0.078960171441,
871941,20251231,2026-01-01,-113.82,-49.59,965.4506046949,-0.38,-0.38,0.142410393333,
871880,20251231,2026-01-01,120.39,-58.4,-11.9335541405,0.81,0.81,1.094651526,
871878,20251231,2026-01-01,0.64,116.2348268006,-13.6418672513,0.01,0.01,2.141606332272,
871859,20251231,2026-01-01,-201.05,-461.43,22.8763761677,-2.29,-2.29,0.517878416,
871843,20251231,2026-01-01,,78.48,31.7516383713,-0.12,-0.12,-0.869865398,
871794,20251231,2026-01-01,14.58,-28.38,19.1994224017,0.47,0.47,3.370896402982,
871772,20251231,2026-01-01,-0.63,81.33,4.0703335234,-0.01,-0.01,1.428364830964,
871690,20251231,2026-01-01,9.02,42.66,-0.465081406,0.434,0.434,4.976995188753,
871675,20251231,2026-01-01,-1.93,-113.84,126.1669056734,-0.02,-0.02,0.992065903905,
871635,20251231,2026-01-01,9.03,24.79,49.0576490724,0.07,0.07,0.830903859375,
871561,20251231,2026-01-01,45.39,19.51,38.6278421239,0.36,0.36,0.969453030355,
871536,20251231,2026-01-01,9.2,126.91,1.2978376336,0.14,0.14,1.618336722381,
871519,20251231,2026-01-01,-11.1,-208.93,-8.1091436763,-0.1,-0.1,0.815131178327,
871482,20251231,2026-01-01,,42.22,104.2348091423,-0.1,-0.1,-0.003367387273,
871408,20251231,2026-01-01,,103.6709655365,,0.0037,0.0037,-0.000705715,
871366,20251231,2026-01-01,-22.95,-74.62,-3.9411160104,-0.58,-0.58,2.245572683889,
871342,20251231,2026-01-01,-40.19,53.0,22.4572574827,-0.28,-0.28,0.524869152143,
871323,20251231,2026-01-01,13.05,-42.62,-14.328719353,0.28,0.28,2.044529928,
871215,20251231,2026-01-01,,64.79,-9.9375487047,-0.21,-0.21,-0.72818097913,
871147,20251231,2026-01-01,3.65,-38.36,-11.9992886787,0.05,0.05,1.5314078495,
871097,20251231,2026-01-01,13.12,-10.34,-0.7560924904,0.36,0.36,2.953056838055,
871091,20251231,2026-01-01,16.98,59.53,-11.1280443317,0.64,0.64,4.117254793611,
871008,20251231,2026-01-01,7.32,-57.37,-3.2004495496,0.3,0.3,4.056560730777,
870895,20251231,2026-01-01,34.78,55.58,5.9385072605,0.24,0.24,0.793496394878,
870876,20251231,2026-01-01,-7.43,-551.59,0.5274152873,-0.129,-0.129,1.6551945635,
870851,20251231,2026-01-01,-5.75,93.22,-52.393785474,0.0,0.0,0.061760547333,
870760,20251231,2026-01-01,-3.38,15.82,47.4082452329,-0.0592,-0.0592,1.718524411154,
870714,20251231,2026-01-01,2.63,-101.86,-20.5681071021,0.03,0.03,0.774019979788,
870696,20251231,2026-01-01,0.57,-88.89,-9.5968825966,0.01,0.01,1.73914164797,
870654,20251231,2026-01-01,-37.63,-364.57,-33.8574462031,-0.57,-0.57,1.219473052166,
870558,20251231,2026-01-01,-16.33,83.16,,-0.06,-0.06,0.341590228846,
870450,20251231,2026-01-01,6.34,-79.4,20.5237364052,0.08,0.08,1.3018532,
870438,20251231,2026-01-01,0.36,101.3195061886,-21.2720836563,0.0015,0.0015,0.377499008286,
870428,20251231,2026-01-01,3.44,-42.22,8.2118423527,0.1,0.1,2.928749272308,
870405,20251231,2026-01-01,15.81,-71.09,19.0317103314,0.4944,0.4944,3.274449522412,
870398,20251231,2026-01-01,34.92,64.96,124.0053510948,1.03,1.03,2.676070236,
870335,20251231,2026-01-01,-43.09,-5040.86,0.1523614076,-0.52,-0.52,0.939750032417,
870305,20251231,2026-01-01,12.83,2.02,6.1977366048,0.21,0.21,1.730153879583,
870233,20251231,2026-01-01,-5.42,-153.57,-46.1161556605,-0.13,-0.13,2.279420201829,
870154,20251231,2026-01-01,16.04,-4.19,7.8108981148,0.2968,0.2968,1.99921304736,
870014,20251231,2026-01-01,0.29,-89.75,-18.3167086943,0.01,0.01,1.701734821424,
839977,20251231,2026-01-01,-52.69,56.84,-44.674267338,-0.4497,-0.4497,0.725500890426,
839913,20251231,2026-01-01,-7.01,-218.54,-4.4606036797,-0.13,-0.13,1.674387834375,
839911,20251231,2026-01-01,-59.5,48.7799775772,-122.5376324366,-0.36,-0.36,0.424071163914,
839825,20251231,2026-01-01,-75.99,-1080.58,35.0125921549,-0.58,-0.58,0.469447182727,
839755,20251231,2026-01-01,-10.13,-30.52,0.5513166486,-0.13,-0.13,1.270463814722,
839630,20251231,2026-01-01,-17.24,-539.24,-30.2650505591,-0.17,-0.17,0.895710025,
839612,20251231,2026-01-01,18.96,46.19,31.5021174255,0.27,0.27,1.547571274038,
839605,20251231,2026-01-01,14.8,100.02,-9.4975614477,0.66,0.66,4.782771447872,
839549,20251231,2026-01-01,14.19,259.9,72.0712885659,0.78,0.78,5.891687002463,
839523,20251231,2026-01-01,-4.27,67.77,4.0418660689,-0.03,-0.03,0.67429806056,
839514,20251231,2026-01-01,0.81,-83.92,-22.2449054503,0.04,0.04,4.524873377927,
839438,20251231,2026-01-01,-57.08,32.83,11.4393857555,-0.33,-0.33,0.418271684258,
839435,20251231,2026-01-01,7.96,33.31,9.0838954608,0.14,0.14,1.818588464964,
839421,20251231,2026-01-01,-69.94,-20.31,-22.6743746823,-0.09,-0.09,0.087920712,
839354,20251231,2026-01-01,20.86,828.49,9.6245755568,0.29,0.29,1.525773980938,
839330,20251231,2026-01-01,-24.16,-56.48,-5.545302119,-0.33,-0.33,1.211383683556,
839232,20251231,2026-01-01,-19.38,-160.25,-34.4752085417,-0.14,-0.14,0.646364840061,
839188,20251231,2026-01-01,2.29,114.11,-8.8179481786,0.05,0.05,2.348537125909,
839156,20251231,2026-01-01,-15.52,-236.4,-32.7253509346,-0.27,-0.27,1.606482979365,
839085,20251231,2026-01-01,-6.22,-137.76,18.7840226995,-0.2,-0.2,3.055715840272,
839073,20251231,2026-01-01,0.55,-98.11,-8.2716572868,0.01,0.01,1.898739606589,
839029,20251231,2026-01-01,2.6889,1435.23,24.5073507253,0.05,0.05,1.868931759227,
838915,20251231,2026-01-01,-13.15,-45.17,-1.3188741678,-0.1,-0.1,0.789479839333,
838894,20251231,2026-01-01,1.67,-44.06,60.6229135831,0.02,0.02,1.106277029308,
838875,20251231,2026-01-01,-5.42,-235.0428233241,-14.293367317,-0.1447,-0.1447,2.598223609444,
838861,20251231,2026-01-01,7.84,-22.96,40.7999506253,0.3,0.3,4.021330955,
838840,20251231,2026-01-01,18.41,734.34,10.3971863902,0.53,0.53,3.134976664235,
838542,20251231,2026-01-01,-18.1,41.03,5.8761026065,-0.16,-0.16,0.780366308999,
838288,20251231,2026-01-01,16.07,-1.33,42.3183394632,0.24,0.24,1.594392463958,
838246,20251231,2026-01-01,,22.02,-68.5354515281,-0.38,-0.38,-0.103298315017,
838196,20251231,2026-01-01,-60.69,34.32,,-0.05,-0.05,0.051872697641,
838190,20251231,2026-01-01,-85.32,-31930.99,-18.4452233404,-1.0198,-1.0198,0.685339344643,
838161,20251231,2026-01-01,17.22,8.12,19.0850296527,1.91,1.91,11.924335980625,
838072,20251231,2026-01-01,-68.34,36.76,8.9509544489,-0.16,-0.16,0.153287873497,
838054,20251231,2026-01-01,-23.71,-74.44,-57.0528138556,-0.23,-0.23,0.862630076333,
837968,20251231,2026-01-01,0.45,685.57,-21.6749649595,0.01,0.01,1.606825074872,
837940,20251231,2026-01-01,-3.66,-373.06,-44.5366934253,-0.05,-0.05,1.45486549889,
837936,20251231,2026-01-01,36.66,74.74,26.7553220662,0.97,0.97,3.051671716667,
837793,20251231,2026-01-01,2.83,44.27,3.9391852152,0.09,0.09,3.099186185455,
837779,20251231,2026-01-01,-0.99,94.98,30.6076023293,-0.0167,-0.0167,1.675649551667,
837560,20251231,2026-01-01,0.49,-88.98,-2.6610069253,0.01,0.01,2.462066132362,
837522,20251231,2026-01-01,-15.32,-31.93,34.6853239161,-0.19,-0.19,1.163222945645,
837226,20251231,2026-01-01,-33.09,-1227.78,7.1635158056,-0.68,-0.68,1.722850325015,
837200,20251231,2026-01-01,-9.94,8.2,-63.9081164664,-0.15,-0.15,1.41955075133,
837146,20251231,2026-01-01,64.77,550.16,-1.5106777486,0.21,0.21,0.426760322918,
837019,20251231,2026-01-01,71.04,31.18,269.0582895139,0.14,0.14,0.268253103195,
837009,20251231,2026-01-01,0.19,113.28,-9.3571290199,0.01,0.01,6.776620733794,
836939,20251231,2026-01-01,19.07,-21.68,-1.7333062817,0.69,0.69,3.639001848996,
836903,20251231,2026-01-01,-15.35,30.76,76.0598496595,-0.25,-0.25,1.47702662364,
836872,20251231,2026-01-01,23.83,82.94,24.4640081273,0.24,0.24,1.229470794872,
836797,20251231,2026-01-01,7.54,-29.45,-9.0034606062,0.33,0.33,4.434525313369,
836780,20251231,2026-01-01,-30.25,-133.51,-82.3819313277,-0.62,-0.62,1.742959152641,
836744,20251231,2026-01-01,-11.23,28.0,-29.4926759562,0.0,0.0,1.094403548958,
836679,20251231,2026-01-01,-49.3,-849.98,-65.3247414448,-0.85,-0.85,1.280548945578,
836579,20251231,2026-01-01,-9.7,-50.25,-54.7308158667,-0.19,-0.19,1.834844386639,
836364,20251231,2026-01-01,-491.65,-783.27,,-0.26,-0.26,0.061507228346,
836362,20251231,2026-01-01,28.58,-4.52,4.4714277404,1.0,1.0,3.2552952305,
836337,20251231,2026-01-01,-28.67,-34.15,-20.6905489957,-1.13,-1.13,3.782654915796,
836321,20251231,2026-01-01,-40.71,-22.87,-23.065314176,-0.23,-0.23,0.45074665307,
836300,20251231,2026-01-01,10.89,399.41,10.9820881864,0.22,0.22,2.124166473496,
836275,20251231,2026-01-01,-17.49,-6.74,-9.4908482635,-0.23,-0.23,1.219609879599,
836183,20251231,2026-01-01,1.64,235.47,15.4347741568,0.03,0.03,1.619136641298,
836164,20251231,2026-01-01,14.46,-20.32,2.0754285801,0.52,0.52,3.606841861765,
836098,20251231,2026-01-01,53.24,186.86,49.9214208931,0.51,0.51,1.201600025812,
836072,20251231,2026-01-01,24.2,37.95,8.8791142769,0.4,0.4,1.758023436596,
835852,20251231,2026-01-01,-14.38,-76.25,-31.6011377541,-1.12,-1.12,7.080646394036,
835616,20251231,2026-01-01,-282.03,46.52,,-0.05,-0.05,0.035710893,
835599,20251231,2026-01-01,3.92,-36.59,-10.9344748816,0.05,0.05,1.355694449762,
835538,20251231,2026-01-01,-3.87,-296.27,10.7003155729,-0.17,-0.17,4.342325214673,
835474,20251231,2026-01-01,-240.93,-159.41,,-0.007,-0.007,0.000295903636,
835409,20251231,2026-01-01,-123.51,-1464.629155873,-16.5989618568,-2.24,-2.24,0.693585891281,
835312,20251231,2026-01-01,2.94,-23.99,-7.7929048987,0.05,0.05,1.735191623968,
835187,20251231,2026-01-01,20.18,36.42,1.3488845177,0.46,0.46,2.256718867023,
835133,20251231,2026-01-01,2.18,-54.55,-8.8001642313,0.0644,0.0644,2.985236274405,
835085,20251231,2026-01-01,2.8,-89.29,-39.4872522764,0.0038,0.0038,0.138229078632,
835034,20251231,2026-01-01,2.84,-54.89,-14.0289926048,0.07,0.07,2.253565546817,
835013,20251231,2026-01-01,16.32,-18.72,4.5637270626,0.35,0.35,2.240680485,
834960,20251231,2026-01-01,1.63,-39.1,5.2283573079,0.0629,0.0629,3.89151162412,
834954,20251231,2026-01-01,3.44,-41.82,4.6818059148,0.08,0.08,2.379382127508,
834916,20251231,2026-01-01,11.43,14.78,10.3286493686,0.21,0.21,1.905383822135,
834878,20251231,2026-01-01,,37.48,-43.864911982,-0.37,-0.37,-0.5150168274,
834802,20251231,2026-01-01,,87.43,,-0.04,-0.04,-0.339311680279,
834762,20251231,2026-01-01,-117.62,74.71,-32.9328383308,-0.09,-0.09,0.031913216941,
834757,20251231,2026-01-01,,137.1,58.1475058835,0.14,0.14,-0.236147165714,
834696,20251231,2026-01-01,-13.23,-38.18,1117.4465320396,-0.1,-0.1,0.709279074,
834686,20251231,2026-01-01,-15.72,94.72,77.7050386686,-0.02,-0.02,0.023164157833,
834679,20251231,2026-01-01,-14.2,40.82,63.4008153958,-0.11,-0.11,0.703010789435,
834644,20251231,2026-01-01,-18.75,88.19,240.0577651186,-0.04,-0.04,0.175850601964,
834587,20251231,2026-01-01,,56.24,,-0.06,-0.06,-0.174533206593,
834548,20251231,2026-01-01,-3.31,-111.93,-82.7536008603,-0.05,-0.05,1.42191332969,
834530,20251231,2026-01-01,8.85,145.15,19.5968169626,0.09,0.09,1.011300550687,
834468,20251231,2026-01-01,-0.33,-102.68,-1.1536260793,-0.0045,-0.0045,1.341400065499,
834440,20251231,2026-01-01,6.29,-46.43,-2.1051597648,0.18,0.18,2.486317837966,
834387,20251231,2026-01-01,-18.08,-19.58,-24.4790968433,-0.66,-0.66,3.343644310875,
