date,code,kind,vol60,vol_pct,r1,r3,r5,r10,r20
2024-09-30,002807,breakout,0.018962504977374353,0.09513060303128024,0.03768844221105527,-0.03266331658291455,-0.02010050251256279,-0.03015075376884424,-0.06030150753768837
2024-09-30,002830,breakout,0.02316651075568541,0.33569816188326346,0.02953284410238055,-0.01521388938607482,-0.00715947735815281,0.03669232146053347,0.07248970825129764
2024-09-30,002839,breakout,0.01821357166267137,0.06675266043211867,0.030732860520094496,-0.0378250591016549,-0.042553191489361875,-0.04964539007092217,-0.06855791962174951
2024-09-30,002948,breakout,0.01850762354149891,0.07578200580457917,0.024861878453038555,-0.04143646408839774,-0.019337016574585753,-0.019337016574585753,-0.002762430939226568
2024-09-30,002958,breakout,0.018790338302734164,0.08674621089970977,0.027874564459930307,-0.024390243902439157,-0.013937282229965153,-0.03484320557491294,-0.024390243902439157
2024-09-30,002966,breakout,0.019199462299848626,0.10641728474685586,0.012032085561497263,-0.012032085561497374,0.018716577540106805,-0.009358288770053513,-0.046791443850267456
2024-09-30,600015,breakout,0.02020279634204817,0.1547887778136085,0.05054151624548742,0.002888086642599319,0.0043321299638989785,-0.02166064981949456,-0.04043321299638991
2024-09-30,600016,breakout,0.016147814366116814,0.016123831022250887,0.0297941495124594,-0.013542795232936111,-0.013542795232936111,-0.02979414951245951,-0.054171180931744334
2024-09-30,600036,breakout,0.018412478877830648,0.07223476297968397,0.0690811342023876,0.032372749082290264,0.04971529323351742,0.035841257912535784,0.03295083388733122
2024-09-30,600177,breakout,0.018044476107649744,0.0599806514027733,0.045206754420954676,-0.03722909187608037,-0.041217923148517466,-0.07179896290386922,-0.053184416965828984
2024-09-30,600210,breakout,0.02021677299837429,0.15575620767494355,0.033391915641476144,-0.054481546572935025,-0.05623901581722324,-0.077328646748682,0.06326889279437609
2024-09-30,600597,breakout,0.018100156648245852,0.061915511125443405,0.00659340659340657,-0.0692307692307691,-0.07472527472527468,-0.09999999999999998,-0.08021978021978027
2024-09-30,600639,breakout,0.019585790887864808,0.12447597549177684,0.10242403550699897,-0.021338340730624794,-0.048651416865824415,-0.08876749743939905,-0.08364629566404902
2024-09-30,600653,breakout,0.027878809962746803,0.6410835214446953,0.03144654088050314,-0.06918238993710701,-0.09433962264150952,-0.07547169811320764,0.4150943396226414
2024-09-30,600655,breakout,0.019057703076367827,0.09803289261528539,0.03068971087061878,-0.046842190276207396,-0.06945566144403159,-0.10983685995800352,-0.053303182038442865
2024-09-30,600926,breakout,0.018167353593981826,0.0635278942276685,0.01912777352716133,-0.006120887528691665,0.03672532517214999,0.030604437643458438,-0.0015302218821728886
2024-09-30,600998,breakout,0.02546671619084946,0.4817800709448565,0.04330566582461204,-0.04871887405268849,-0.02706604114038247,-0.10285095633345354,-0.07939372067845529
2024-09-30,601818,breakout,0.016064952639706292,0.01418897129958078,0.014658457930225799,-0.014658457930225688,-0.005863383172090342,-0.04104368220463206,-0.038111990618586944
2024-09-30,601916,breakout,0.014724539201858997,0.006772009029345372,0.028735632183908066,-0.014367816091953922,-0.007183908045977017,-0.010775862068965414,-0.028735632183907955
2024-09-27,000025,breakout,0.01655798781802022,0.0976159793814433,0.08408796895213455,0.01681759379042691,-0.005821474773609392,0.020051746442431906,0.16882276843467015
